팜맵고유번호, 영상촬영년도, PNU지번코드, 법정읍면동코드, 법정읍면동명, 변경구분코드, 변경구분명, 지번, 판독코드, 판독명, 판독영상구분코드, 판독영상구분명, 판독입력일자, 갱신이력코드, 갱신이력명, 도엽번호
05588677, 2017, 2911010900102970019, 29110109, 계림동, 02, 변경, 297-19대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588675, 2017, 2911010900102980008, 29110109, 계림동, 02, 변경, 298-8대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588676, 2017, 2911010900103000020, 29110109, 계림동, 02, 변경, 300-20대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588674, 2017, 2911010900103220003, 29110109, 계림동, 02, 변경, 322-3대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588679, 2017, 2911010900104420000, 29110109, 계림동, 02, 변경, 442대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588673, 2017, 2911010900104860007, 29110109, 계림동, 02, 변경, 486-7대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588670, 2017, 2911010900105720001, 29110109, 계림동, 02, 변경, 572-1 대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588671, 2017, 2911010900105720005, 29110109, 계림동, 02, 변경, 572-5대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588678, 2017, 2911010900105790007, 29110109, 계림동, 02, 변경, 579-7대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588672, 2017, 2911010900105850004, 29110109, 계림동, 02, 변경, 585-4차, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588588, 2017, 2911011000100090002, 29110110, 산수동, 01, 유지, 9-2전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587631, 2017, 2911011000100130001, 29110110, 산수동, 01, 유지, 13-1전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588518, 2017, 2911011000100130004, 29110110, 산수동, 01, 유지, 13-4전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588519, 2017, 2911011000100130004, 29110110, 산수동, 01, 유지, 13-4전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588517, 2017, 2911011000100130006, 29110110, 산수동, 01, 유지, 13-6전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587630, 2017, 2911011000100140003, 29110110, 산수동, 01, 유지, 14-3전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587633, 2017, 2911011000100140003, 29110110, 산수동, 01, 유지, 14-3전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587635, 2017, 2911011000100140003, 29110110, 산수동, 01, 유지, 14-3전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587634, 2017, 2911011000100140005, 29110110, 산수동, 01, 유지, 14-5전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587632, 2017, 2911011000100150000, 29110110, 산수동, 01, 유지, 15 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587636, 2017, 2911011000100150000, 29110110, 산수동, 01, 유지, 15 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587637, 2017, 2911011000100150000, 29110110, 산수동, 01, 유지, 15 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587638, 2017, 2911011000100150000, 29110110, 산수동, 01, 유지, 15 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588523, 2017, 2911011000100200008, 29110110, 산수동, 02, 변경, 20-8대, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588520, 2017, 2911011000100220002, 29110110, 산수동, 01, 유지, 22-2전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588516, 2017, 2911011000100250003, 29110110, 산수동, 01, 유지, 25-3전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587625, 2017, 2911011000100250003, 29110110, 산수동, 01, 유지, 25-3전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587626, 2017, 2911011000100250003, 29110110, 산수동, 01, 유지, 25-3전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587629, 2017, 2911011000100250004, 29110110, 산수동, 01, 유지, 25-4전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588522, 2017, 2911011000100490004, 29110110, 산수동, 02, 변경, 49-4대, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588521, 2017, 2911011000100630008, 29110110, 산수동, 02, 변경, 63-8대, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588589, 2017, 2911011000100780002, 29110110, 산수동, 02, 변경, 78-2대, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588592, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587610, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587611, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587612, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587613, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587614, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587616, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588594, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588595, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588596, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588602, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588603, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588604, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588605, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587617, 2017, 2911011000100790002, 29110110, 산수동, 01, 유지, 79-2 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588590, 2017, 2911011000100790024, 29110110, 산수동, 01, 유지, 79-24 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587654, 2017, 2911011000100790024, 29110110, 산수동, 01, 유지, 79-24 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587655, 2017, 2911011000100790024, 29110110, 산수동, 01, 유지, 79-24 전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587656, 2017, 2911011000101030003, 29110110, 산수동, 02, 변경, 103-3임, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588529, 2017, 2911011000101030003, 29110110, 산수동, 02, 변경, 103-3임, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588531, 2017, 2911011000101030008, 29110110, 산수동, 01, 유지, 103-8전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588533, 2017, 2911011000101030008, 29110110, 산수동, 01, 유지, 103-8전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588524, 2017, 2911011000101050031, 29110110, 산수동, 01, 유지, 105-31전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588525, 2017, 2911011000101050031, 29110110, 산수동, 01, 유지, 105-31전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588526, 2017, 2911011000101080017, 29110110, 산수동, 02, 변경, 108-17임, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588527, 2017, 2911011000101080017, 29110110, 산수동, 02, 변경, 108-17임, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588528, 2017, 2911011000101120035, 29110110, 산수동, 01, 유지, 112-35전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588504, 2017, 2911011000102400015, 29110110, 산수동, 02, 변경, 240-15 도, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588505, 2017, 2911011000105130024, 29110110, 산수동, 02, 변경, 513-24대, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588492, 2017, 2911011000105500008, 29110110, 산수동, 02, 변경, 550-8대, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588493, 2017, 2911011000105500062, 29110110, 산수동, 02, 변경, 550-62대, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588539, 2017, 2911011000107080000, 29110110, 산수동, 02, 변경, 708공, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588537, 2017, 2911011000107110000, 29110110, 산수동, 01, 유지, 711전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588538, 2017, 2911011000107110000, 29110110, 산수동, 01, 유지, 711전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588536, 2017, 2911011000107110000, 29110110, 산수동, 01, 유지, 711전, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588530, 2017, 2911011000200200003, 29110110, 산수동, 02, 변경, 산20-3도, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588532, 2017, 2911011000200200003, 29110110, 산수동, 02, 변경, 산20-3도, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05587657, 2017, 2911011000200200003, 29110110, 산수동, 02, 변경, 산20-3도, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05588534, 2017, 2911011000200240001, 29110110, 산수동, 02, 변경, 산24-1임, 02, 밭, 01, 항공영상, 20181130, , , 35616038
