팜맵고유번호, 영상촬영년도, PNU지번코드, 법정읍면동코드, 법정읍면동명, 변경구분코드, 변경구분명, 지번, 판독코드, 판독명, 판독영상구분코드, 판독영상구분명, 판독입력일자, 갱신이력코드, 갱신이력명, 도엽번호
05601854, 2017, 2917011800102220000, 29170118, 충효동, 01, 유지, 222답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601853, 2017, 2917011800102230000, 29170118, 충효동, 01, 유지, 223답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601887, 2017, 2917011800102240000, 29170118, 충효동, 01, 유지, 224답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601888, 2017, 2917011800102250002, 29170118, 충효동, 01, 유지, 225-2답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601842, 2017, 2917011800102260002, 29170118, 충효동, 01, 유지, 226-2답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601849, 2017, 2917011800102270000, 29170118, 충효동, 01, 유지, 227답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601852, 2017, 2917011800102270000, 29170118, 충효동, 01, 유지, 227답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601850, 2017, 2917011800102280000, 29170118, 충효동, 01, 유지, 228답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601851, 2017, 2917011800102280000, 29170118, 충효동, 01, 유지, 228답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601843, 2017, 2917011800102290001, 29170118, 충효동, 01, 유지, 229-1답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601844, 2017, 2917011800102290002, 29170118, 충효동, 01, 유지, 229-2답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601845, 2017, 2917011800102300000, 29170118, 충효동, 01, 유지, 230답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601846, 2017, 2917011800102310005, 29170118, 충효동, 01, 유지, 231-5답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601847, 2017, 2917011800102530002, 29170118, 충효동, 01, 유지, 253-2답, 01, 논, 01, 항공영상, 20181130, , , 35713021
